filename,label,feature_1646,feature_3311,feature_823,feature_2622,feature_2571,feature_1790,feature_3254,feature_1044,feature_1618,feature_988,feature_527,feature_654,feature_1074,feature_1275,feature_110,feature_1627,feature_3206,feature_2105,feature_1837,feature_2019,feature_1544,feature_1613,feature_1629,feature_616,feature_1574,feature_3248,feature_1715,feature_1639,feature_792,feature_2758,feature_1538,feature_1572,feature_632,feature_1464,feature_1898,feature_1029,feature_1471,feature_720,feature_257,feature_1682,feature_1683,feature_1638,feature_1674,feature_1175,feature_3788,feature_244,feature_1232,feature_3806,feature_1995,feature_1577,feature_613,feature_2099,feature_3750,feature_3801,feature_2644,feature_1375,feature_2133,feature_666,feature_750,feature_317,feature_1615
407,1,0.12884983,0.011225052,-0.24342997,-0.8269524,0.015140421,-0.007470788,0.10977493,0.039470967,0.100495115,0.47833794,-0.054397047,-0.51597154,-0.018436227,0.103879586,0.01976867,-0.025198204,0.049754344,-0.26273793,0.051803302,-0.0992859,0.079411015,0.016508505,-0.11512552,0.20012075,0.1123438,-0.001709769,0.001871734,0.029741293,0.20214178,-0.003115625,-0.000677479,0.09508157,-0.13834095,0.37655017,0.27920824,-0.08163682,0.06890006,-0.020415898,0.35648784,0.06962566,0.04701724,0.039304983,0.094807506,0.08596116,0.055148147,0.53793406,0.06383111,0.10654058,0.3808459,-0.002096694,0.12639488,0.056397103,0.021599265,0.02479151,-0.066443995,0.38036957,0.040767968,0.34548604,0.085944235,0.26406652,0.04930893
939,1,0.12566042,-0.10666984,0.09731833,-0.6930328,0.053333078,-0.051988993,-0.052665487,0.13061509,0.08271007,0.53963625,-0.06272718,0.07151369,-0.011162999,-0.009726853,0.029158413,0.050736424,-0.07785027,-0.41368413,-0.049290974,0.024709139,0.048436873,0.08505657,-0.001713859,0.017999673,0.034910604,0.11088029,0.029800441,0.036399025,0.04154705,0.05524863,0.015937828,0.10256947,0.014458225,0.3683946,0.03759748,0.07795276,0.122905366,-0.16712096,0.20350325,0.055972364,0.030564204,-0.014216431,0.16395988,-0.011389116,0.015756596,-0.22012068,0.19684386,0.003359465,-0.003542661,0.034404036,0.15969013,-0.05124225,-0.070030935,0.034103423,-0.06759883,0.39430386,-0.074045755,0.14862321,-0.049117465,0.58307296,-0.005129024
2306,4,-0.20453537,0.07514277,-0.118895605,-0.5542884,0.03171175,0.10964998,-0.041046683,-0.12454613,0.002770619,0.3169512,0.11400563,-0.3159549,0.27711058,-0.06550789,0.19842139,-0.06359378,-0.006652305,0.07275644,0.2259646,-0.36380723,-0.0846125,0.071995266,-0.08148184,0.09833479,-0.11766947,-0.10722255,-0.08732015,0.17664796,0.53903645,0.012271219,0.16784307,0.15252243,-0.15077458,-0.13670738,0.25658587,0.38353944,0.0896129,0.17605457,0.3376525,-0.00725817,-0.121851325,-0.028263455,0.016584238,-0.09730977,-0.03695584,0.3418686,-0.005916758,-0.060062934,0.2422847,-0.011152329,0.037363913,-0.121502444,0.011385493,0.05630039,-0.02528648,-0.08218952,0.25512308,0.09740984,0.0707655,0.16532354,-0.016154662
611,0,0.085499585,0.092785016,-0.07653263,-0.7046949,0.04288357,0.01038177,0.008190168,0.02886277,0.12249719,0.31054667,0.0878774,0.08226444,0.01247383,0.06663658,0.2920734,0.02282828,-0.019237017,-0.29992238,0.08403682,-0.113236025,0.13537788,0.092093304,-0.017935174,0.06975753,0.00488124,0.02089609,-0.011642293,0.12947711,0.31750092,-0.05860224,0.050329056,0.012550174,-0.20909683,0.4086596,0.11077294,0.086689666,0.16763665,-0.012814557,0.36355475,0.12533435,0.018532658,0.014549972,0.0732511,0.04627019,-0.019300941,-0.028965915,-0.000420688,0.048394702,0.26459748,0.022137979,0.19420974,0.04199301,0.053142875,0.03558592,-0.008207305,0.20344496,0.04806997,0.15139319,0.11116794,0.12795468,0.04871972
1198,6,0.05670659,0.019212296,-0.017402302,-0.71987736,0.01814113,0.07410676,0.05066271,0.058402933,0.059307512,0.3935973,0.060582,-0.19556223,-0.021748558,0.08587141,0.09460815,0.03648563,-0.02453368,-0.31019625,0.06407595,-0.005832681,0.032512765,0.18733896,-0.01659225,0.02762485,-0.024328507,-0.006745887,0.030064518,0.071389005,0.40762824,-0.000241797,0.033343837,0.046394866,-0.07893236,0.29691952,0.16531622,0.15014689,-0.001184054,0.25395057,0.44692278,0.12807313,0.04270762,0.04027097,0.100019716,-0.034851544,-0.039889157,0.22281255,-0.084010035,0.00699355,0.31244904,-0.039817482,0.06889724,0.007199118,-0.007501973,-0.047327362,-0.019413011,0.38999853,-0.037686445,0.16652325,0.12765773,0.16231099,-0.001811428
2406,2,-0.07957658,-0.008923423,-0.08729133,-0.34291857,0.029239574,-0.01658477,0.036849603,-0.030324847,0.12351346,0.4336596,0.027183317,-0.1817011,0.07404908,2.23E-05,-0.17319441,0.04298317,0.03591703,-0.036669504,-0.046882156,-0.25550884,-0.12077779,0.027727917,0.008677603,-0.03744978,0.000389,0.045956112,-0.04781651,0.25831303,0.6004886,0.005819552,0.08969016,0.025534974,-0.1558426,0.15757787,0.25163805,0.32338256,0.0945834,0.17271897,0.3559792,0.057427038,-0.07017413,0.014835536,0.013435262,-0.083136216,-0.053963404,0.37077984,0.10184863,-0.06559053,-0.17475925,-0.006477643,0.09681254,-0.031033393,-0.04219276,-0.04181937,-0.065665595,-0.05543747,0.22553538,0.13490744,0.22243266,0.2523289,-0.10204924
2432,5,-0.25667852,0.05066873,-0.2323861,-0.6990663,0.15204838,0.04126656,0.11784616,-0.058983114,0.037579507,0.38904265,-0.04173591,-0.64253664,0.11892728,0.010356979,0.29524997,0.06305004,-0.016734347,0.10825673,0.14226623,-0.105437994,-0.063638575,0.14141583,-0.19545723,0.1260406,0.000337129,0.092142776,0.049426883,0.054994,0.68928546,-0.005685074,0.099704325,0.050970294,-0.25310835,-0.0681105,0.47073507,0.267451,0.09802056,0.19147715,0.27739003,0.11006121,0.037643146,0.2049481,-0.066990316,0.24814045,0.03527975,0.61769754,0.032908577,0.085403785,0.6517565,0.026389852,0.1511007,0.10598832,-0.17663674,-0.09782879,0.060271204,0.16034926,0.08169687,0.28650507,-0.042310495,0.40745956,0.056517623
1933,4,-0.19396813,-0.013525683,0.1731487,-0.6716961,0.11939355,0.15044557,0.003477507,-0.32189938,0.21402253,0.3016023,0.18271515,0.38160795,0.050717555,0.07762052,0.36431926,-0.13373308,0.06992405,-0.016059808,0.32162166,-0.17743018,-0.022047717,0.33969262,-0.06958565,0.1665519,-0.08588296,-0.09245423,-0.034348767,0.024065318,0.38354868,-0.17607152,-0.009756263,0.03379447,-0.14359304,-0.26828912,0.23279536,0.2547131,-0.32477152,-0.111385025,0.45742443,0.12450124,-0.033492267,0.062063705,0.156275,0.29446745,0.119370565,-0.43925044,-0.022424264,0.17256571,0.14573869,-0.17046922,0.1322519,-0.18864994,0.10218695,-0.009241913,-0.030433685,-0.08762814,0.002290297,0.39063472,0.15149064,0.14546469,0.055587873
504,3,-0.20520832,-0.005074346,-0.16968045,-0.13188797,0.08575123,0.060145464,0.0781148,0.079673916,0.043973576,0.3594554,-0.017398838,-0.35826302,0.2296789,0.009180767,0.07374683,0.072998405,-0.119850546,0.20053583,0.25212783,-0.3809937,-0.07555577,-0.007535188,-0.08001383,-0.097739354,-0.07885686,0.12336092,-0.02435025,0.24534659,0.48974702,-0.038625855,0.042803794,0.09160122,-0.1115258,-0.08692679,0.12951787,0.41819283,0.13370287,0.28012663,0.43223047,0.08344017,-0.017575072,-0.020711469,0.026063269,-0.16171545,-0.11571285,0.46629122,0.034387484,-0.0526316,0.1301751,-0.029076084,0.059085205,0.019772964,0.00201076,0.045809604,-0.0568014,-0.17624308,0.13057008,0.16068469,0.36981216,0.121311836,-0.048175048
750,1,-0.24220413,-0.018780753,-0.23527706,-0.29061538,0.05208405,0.056491077,0.0671813,0.041921772,0.009139577,0.32695356,0.017168084,-0.31722656,0.22375041,-0.003613823,-0.04567833,0.06941604,0.007282889,0.12664379,0.13220032,-0.2312116,-0.15952474,0.003838192,-0.13222055,0.050170843,-0.10714754,0.024154546,-0.08210388,0.22268228,0.6457901,-0.050923012,0.05966816,0.15415655,-0.18384402,0.038152028,0.24318358,0.3909289,0.15232947,0.17841053,0.41349292,0.07132454,-0.05392582,0.015213962,0.06903559,-0.23332497,-0.037935268,0.48116586,0.062162556,-0.04169802,-0.106272206,-0.04189099,0.15079744,-0.044898603,0.062488798,-0.006513571,-0.05578831,-0.219997,0.19795512,0.13027973,0.28079414,0.1497989,-0.064120814
1326,0,-0.18839529,-0.043967824,0.033409223,-0.38311127,0.117963016,0.055807784,0.007338863,0.041662518,0.024680948,0.41699913,0.067297764,0.012307129,0.19597009,-0.07173828,0.002159786,-0.054898895,-0.01639727,0.031506136,0.19516343,-0.21006209,-0.04260254,-0.035808265,-0.15018165,-0.021754831,-0.06303923,-0.024786716,-0.041695595,0.17632562,0.5163087,-0.003970941,0.081331655,0.10403811,-0.18539289,0.09835279,0.08445341,0.40520155,0.23630886,0.19541368,0.25681955,0.023310788,0.003036954,-0.03064651,0.07560922,-0.051266834,0.026752127,0.34228694,0.1605477,0.003798814,-0.1566365,-0.022776367,0.00361445,-0.055720195,-0.034205083,-0.010148675,-0.10540231,0.16062176,0.26924947,0.09398148,0.05208035,0.30297938,-0.07200777
1078,4,-0.10400391,-0.10514364,-0.13388981,-0.25612488,0.14058758,0.0746012,-0.054322813,0.04569953,-0.002243539,0.44428372,0.043045375,0.032452554,0.25580847,-0.16179942,0.13456091,-0.034783877,-0.08014525,-0.26255223,0.31904477,-0.38560754,-0.20556782,-0.05644997,-0.13975118,0.11110912,-0.01861662,0.1141932,-0.034357794,-0.12965113,0.2897316,0.04816581,0.06597914,0.21089904,-0.22483268,0.1726778,0.1309946,0.2767875,0.07722259,0.22817373,0.07603735,0.05769077,-0.029979689,0.022029752,-0.048204385,0.023841096,0.01319366,-0.011499456,-0.075767696,-0.02734974,0.23519495,-0.08286305,0.13896555,0.024370717,-0.15494889,-0.001445723,-0.08209481,0.09535811,0.16020441,-0.19621912,0.14639394,0.3596735,0.000335183
1134,4,-0.17734484,-0.13829818,-0.05011259,-0.7125099,0.08075675,0.016173108,0.026007153,0.116430394,0.042420153,0.3522109,0.12554023,-0.10283167,-0.114418775,0.01664639,0.20269755,-0.07143177,-0.03773784,-0.19211446,0.21691494,-0.17336115,-0.02577478,-0.003349529,-0.0362683,-0.003500105,-0.06331177,0.037011992,-0.03883738,0.07522169,0.29565233,-0.035006505,0.042454664,0.040359277,-0.12588073,0.34324926,0.21676633,0.120401606,0.06032277,0.10558086,0.38339856,0.013974405,0.04281451,0.10320477,0.032658268,0.08386345,-0.025840076,-0.08893138,0.012202377,0.03399208,0.1678218,0.09711177,0.07382533,-0.08705209,-0.09092745,-0.016339943,0.01594023,0.23802134,0.11579776,0.007167559,0.15109117,0.22807442,-0.017089792
2008,4,-0.21599163,-0.020689111,0.22870426,-0.52846473,0.14738868,0.1348641,0.04996883,-0.24308458,0.15401748,0.38212147,0.20288116,0.32882676,-0.011954133,0.15315323,0.3223241,-0.1361685,-0.12221481,0.06549303,0.28786913,-0.069146715,-0.030928953,0.328146,-0.15911835,0.10128069,-0.047801178,-0.039547008,0.061133966,0.10819358,0.47195715,-0.054128494,-0.023799988,0.010811786,-0.07756927,-0.21385887,0.12793595,0.3031356,-0.30590802,-0.123793446,0.5066656,0.07940875,-0.050233774,0.07106586,0.1665346,0.26247075,0.00282406,-0.2740824,0.014242916,0.15048485,-0.030671233,-0.14599486,0.062011022,0.015484685,0.008588663,0.030228727,-0.14549665,0.10641694,-0.027013974,0.31187314,0.15038192,0.14469962,0.097569056
2171,1,-0.056952197,0.012198345,-0.090201594,-0.76476383,0.027839009,0.036246117,0.12256221,0.012970044,0.07124269,0.5007418,0.13327211,-0.174835,-0.08256581,0.057824675,0.15404093,-0.09212247,-0.008385254,-0.2311037,0.092925645,-0.040251233,-0.035987608,0.07890116,-0.08745148,-0.06811792,-0.078086846,-0.041454654,-0.040727522,0.11575558,0.23752083,-0.06904254,0.019076284,-0.004473006,-0.13029958,0.22604595,0.2539709,0.08172051,0.056647517,0.16262235,0.4710086,0.07270112,0.044617902,0.0646534,0.0956838,0.05420595,-0.026925037,-0.0956475,0.030286828,-0.009460766,0.06811541,0.025480837,0.0823661,-0.029553428,0.015229474,-0.040389553,0.002057186,0.3106026,0.1321902,0.14509732,0.12800479,0.1506721,-0.04438264
835,3,-0.13026063,-0.21787006,0.16199334,-0.67964154,0.07051052,-0.049520373,-0.04230404,0.14859867,0.05608157,0.22731909,0.13361159,-0.000197928,-0.106052876,-0.0195718,0.084513426,-0.018820915,-0.032788333,-0.36654237,0.07098655,-0.13812867,-0.04285874,-0.053222165,-0.02791408,-0.05930758,-0.029905112,0.17637032,-0.04516355,0.040390655,-0.00283047,0.000950366,0.023793414,0.020417528,-0.19958016,0.41009328,0.1202049,0.22340855,0.07111525,0.14495428,0.24440767,0.002734838,-0.012776384,0.05253494,0.06436276,0.08338682,-0.09458728,-0.4583661,0.052804288,-0.030100854,-0.102620654,0.023004893,0.20760815,-0.038447544,-0.13023712,-0.009863555,0.010417564,0.36928934,0.009796994,-0.12370182,-0.09188389,0.3216288,-0.024977487
432,4,-0.21826181,-0.20325023,0.010569569,-0.6939387,0.12656567,-0.043264493,-0.029886596,0.12482499,-0.011323553,0.28277633,0.11745179,-0.0743103,-0.12023949,-0.06066162,0.21163021,-0.018158095,-0.10492812,-0.3743414,0.14388499,-0.14919336,-0.02398745,0.002416271,0.021663696,-0.05234306,-0.05783935,0.10626422,-0.0871986,0.073063396,0.08075661,0.000292629,0.019872144,0.027051063,-0.16468443,0.3802682,0.18828535,0.2186484,0.09610653,-0.04977759,0.24789502,0.017072981,-0.010909282,0.017665304,0.08192407,0.107301354,-0.06419517,-0.44380295,0.10215461,-0.030338462,-0.026352644,0.08710157,0.05747281,-0.07888382,-0.022665057,0.03360587,0.039173678,0.2371468,-0.002517158,-0.077682234,-0.010525012,0.26130572,0.0054706
970,3,0.23218493,0.06866144,0.04180165,-0.546932,-0.049682718,-0.047660165,0.1414312,-0.15053691,0.034862563,0.44578913,-0.020111589,0.19827558,-0.05641171,0.07144649,0.11640672,0.017463643,0.006672842,-0.08251956,0.011451282,-0.14280413,0.1550153,0.16840103,0.046848897,0.06327866,0.12041826,0.04456987,0.06838241,0.27324092,0.3057136,-0.021835268,0.05580931,-0.08691752,-0.060515627,0.07950119,0.06438108,-0.1234887,0.22433026,0.09392999,0.44635516,0.13690281,0.14631614,-0.03584285,0.15448661,-0.3352321,-0.09859467,-0.08902571,0.132,-0.030517671,0.026487594,0.039933406,0.21021868,0.11065656,0.014513491,0.012000376,-0.04073149,0.061313678,0.18163486,0.23375145,0.15337801,0.34335056,0.058360912
92,3,-0.110986784,-0.014198741,-0.119347,-0.40511417,0.10075217,0.017022504,-0.025043825,-0.10523249,-0.068796515,0.3602002,-0.0342544,-0.16649957,0.23286213,-0.07726534,0.032634635,-0.041447435,0.048172157,0.1484646,0.14605153,-0.26519594,-0.07504527,-0.003025828,-0.10189428,0.12382112,-0.016619168,-0.002513973,0.024233604,0.16764888,0.4845272,-0.041490007,0.12304036,0.17153002,-0.051617734,0.040218905,0.1576413,0.33183408,0.2842091,0.25933728,0.29357976,-0.015286117,-0.007282412,0.04708362,0.095070876,0.06374225,0.018563334,0.5360729,0.12348468,-0.02759049,0.30323046,-0.017538415,-0.018020378,0.011797912,0.013583717,0.038149815,-0.08691656,0.0544157,0.1971533,0.20302267,0.108938225,0.1804915,-0.008140551
1936,1,0.0780921,0.05016954,0.008871699,-0.5475231,-0.01616346,-0.0458938,-0.04044612,-0.039804008,-0.001494439,0.3768897,0.09035569,0.26376563,0.038042635,-0.1827911,0.00886879,-0.057835963,-0.0333408,-0.16495231,0.016993789,-0.33215532,-0.027893541,-0.019778315,-0.11490461,0.098772444,-0.032609645,0.00391447,0.002100597,0.22928368,0.4384969,0.014000773,0.121285625,0.06752643,-0.06760631,-0.23517977,0.08844318,0.24056086,0.33912095,0.12300559,0.4579084,-0.044956293,0.06372328,-0.06631408,0.15234545,-0.16565093,-0.1093667,0.2387999,0.18802641,-0.05682295,0.3954214,0.057127923,0.15812072,-0.024782741,0.006310828,0.062517226,0.029507171,-0.08591896,0.21840079,0.2775925,0.24331285,0.24850048,0.046674956
2112,1,-0.035200316,-0.2163666,0.035619628,-0.6395342,0.082827926,-0.001615199,-0.039861597,0.12666975,0.087811984,0.37874737,-0.11213178,-0.05919578,-0.20142336,0.020743659,0.08791058,-0.057514694,-0.06522712,-0.2715867,0.057628043,0.08993466,-0.029500486,-0.04579995,-0.060995657,-0.09675536,0.09922766,0.12494267,0.008360096,-0.025746966,0.005102551,0.001813991,0.048432756,0.00724724,-0.36468798,0.5225715,0.21670365,0.14747594,0.029488694,0.015466668,0.28625482,0.022585459,0.017551541,-0.024165617,0.006075218,0.21247698,-0.046933338,-0.28730884,0.096934155,-0.041126173,-0.21251401,0.002156653,0.16458021,-0.11426525,-0.07745944,0.11123917,-0.00284956,0.40945858,0.010181209,-0.08913991,-0.0943324,0.41671988,-0.04587369
1330,4,0.003592241,-0.10572256,-0.0330669,-0.36829013,0.0709339,0.043005023,-0.08069983,0.06736874,-0.042895127,0.5128786,0.020915661,0.17922626,0.2161939,-0.13310534,0.035248466,-0.030059868,0.033031125,-0.08055932,0.13126196,-0.14688548,-0.013263136,-0.025858765,-0.072441764,0.087898195,0.048085954,0.06645007,0.089824334,-0.013764084,0.095805295,0.012695662,0.124877036,0.1888049,-0.08599922,0.15734808,0.09023395,0.2936926,0.12254074,0.13143656,0.24068694,0.04592994,-0.05891815,0.047752324,-0.02641647,0.010915117,-0.025466405,-0.04970013,-0.031832617,-0.017952453,0.34999815,-0.055563636,0.107804,0.0835465,0.000498546,0.040199403,-0.04445575,0.39953172,0.17065085,-0.082642406,0.034823503,0.32613802,-0.017069733
2338,1,-0.029296735,-0.03237387,-0.14420003,-0.72455454,0.031141158,-0.00126958,0.06787994,0.07035796,0.009901187,0.39633676,-0.035006747,-0.46159354,0.052769665,0.04695155,-0.002769127,0.04561622,-0.02230656,-0.2909297,0.11134787,-0.06376681,-0.08470257,0.033428583,-0.023390133,-0.038349424,0.07842337,-0.004023287,-0.03787249,0.09523859,0.3895661,-0.012523596,0.019711385,0.057521544,-0.11874012,0.2518419,0.22337018,0.23731555,0.115940355,0.26331636,0.36969545,0.09181502,0.03654689,0.046704505,0.098669335,-0.054930806,-0.003476169,0.4263091,0.1001925,0.036648158,0.03480111,-0.030007042,0.07715763,-0.000122575,-0.002198843,0.028542623,-0.025760494,0.19255725,0.09334745,0.1394184,0.26071587,0.05413851,-0.017302297
134,1,0.021541266,0.05340567,0.076113656,-0.53853345,0.032786604,-0.022241544,-0.004996198,-0.072113566,0.02579255,0.34803435,0.15944743,0.21288662,0.077173695,-0.10186769,0.19536422,-0.009618592,-0.07715341,-0.23593064,-0.004718719,-0.33900258,0.01566503,0.025548493,-0.015212192,0.058091734,0.032815985,0.032023963,0.007582442,0.3002885,0.5271174,-0.02879892,0.12443431,0.03848641,0.046373285,-0.18603513,0.000737872,0.21916407,0.20233104,0.13584937,0.45716327,0.04037196,0.11548204,-0.028418405,0.18806684,-0.07753519,-0.08303308,0.25394252,0.13239157,-0.012790177,0.36926118,-0.03079632,0.056439348,0.008491408,-0.019749228,0.008714681,-0.027448565,-0.029482076,0.07525086,0.15296371,0.088569745,0.21628365,0.043342065
1107,3,0.08843541,0.3697838,-0.1704584,-0.5957109,0.008419819,-0.04937919,0.016596073,-0.24322873,0.06292305,0.4967671,0.13032073,-0.26610002,0.17027776,0.08489656,0.21252698,0.011082552,0.14439796,0.0628248,-0.16472974,-0.16859467,-0.03688371,0.18994115,-0.032772943,0.18751429,0.000665972,-0.2795557,-0.08103561,-0.022916693,0.59515303,-0.14693692,0.13343744,0.20855777,-0.111317314,0.02699402,0.35119605,-0.13599436,0.0778723,0.16582507,0.30287147,0.02445844,0.018153371,0.112629384,0.12917042,0.08894193,0.044347607,0.48504615,-0.14741373,0.005612592,0.6707907,-0.02643748,0.19435985,0.11737581,0.026177842,-0.009467526,-0.07779596,-0.12897155,0.2483178,-0.005006368,0.053697694,0.36754015,0.074738026
610,1,-0.11961691,-0.10850321,-0.09041018,-0.73218375,-0.007811832,-0.05008638,-0.029703537,0.07451069,0.035228115,0.34085044,-0.036059253,-0.24236684,-0.14536259,0.012042239,0.1977831,0.032458767,-0.025861466,-0.32506675,0.15349697,-0.05254592,0.031137697,0.005362887,-0.004247651,0.011402368,0.01326877,0.07920613,0.05659261,0.06843576,0.062300343,-0.003909594,-0.012483928,0.008039097,-0.14911619,0.40470675,0.21842685,0.18572488,0.14685692,-0.17944041,0.3346266,0.055440724,0.04200951,0.03899781,0.03905235,0.0513214,-0.024166552,-0.06310631,0.001532749,0.017417917,0.16284487,0.06783174,0.048273344,0.002443469,-0.028798796,0.000976314,0.009110375,0.30842033,0.017525641,0.23598821,0.034102198,0.13799918,0.05685425
1756,4,-0.1617314,-0.030924108,-0.011293173,-0.48617512,0.1303537,0.0803336,-0.008178651,0.02682494,0.008889621,0.4569429,0.05660975,0.025474533,0.23532365,-0.11609521,-0.033904746,-0.0362581,0.043442443,-0.022217464,0.2057752,-0.27142388,-0.029212479,-0.00766698,-0.024838267,0.16785087,0.008362391,-0.004905683,-0.061015196,0.19076484,0.58418155,0.023548754,0.1268902,0.1459257,-0.14598657,-0.084890194,0.09904643,0.5218522,0.35712588,0.2666612,0.21506166,-0.002378893,-0.02927896,-0.005590871,0.013168938,-0.082344934,0.001502572,0.50973296,0.16831264,-0.00832104,-0.1023715,-0.007112309,0.019349605,-0.10640846,-0.029750142,0.00359222,-0.057035055,-0.03190206,0.30826178,0.055396035,0.0603829,0.32714024,-0.029025484
333,0,0.05286774,-0.04141544,-0.12883891,-0.49254948,-0.016222827,-0.060205325,-0.008695508,0.117997244,0.08725085,0.5458849,0.019379329,-0.17336227,-0.005578441,0.019989703,-0.026964149,0.05760592,-0.084683634,-0.09798159,0.062019337,-0.23851576,-0.08051201,0.052215904,-0.12582627,-0.008324804,-0.04538371,0.08347477,0.052119512,0.16623701,0.3325021,-0.025373718,0.07862814,-0.082437694,0.02723779,0.10328651,0.04774047,0.3213949,0.03938312,0.07319105,0.36399516,0.15576738,-0.08787857,-0.050441153,0.0866039,-0.011284277,-0.04287969,0.06927085,0.32070222,-0.027581444,0.11132244,-0.06227206,0.10019344,-0.07646843,-0.13818344,0.028364833,-0.016241418,0.13936768,0.1672468,0.18708783,0.11762707,0.32237837,-0.009438007
1904,4,-0.18596591,-0.19870065,-0.054111607,-0.7030877,0.027563006,-0.011259483,-0.03512848,0.19596556,0.035412773,0.33495986,0.09218076,-0.025990468,-0.1514898,-0.025306936,0.07302614,-0.018905995,0.022861877,-0.3328497,0.15460064,-0.075982325,-0.07513922,-0.034969926,-0.02050966,0.015866127,-0.04904152,0.11927788,-0.04317535,0.09082878,0.22700879,-0.029880565,0.003313546,0.0551956,-0.21640754,0.39494872,0.17914444,0.10457273,0.11614656,-0.056749456,0.28892452,-0.020735024,0.02729621,0.066224374,0.060721528,0.08319334,-0.040710244,-0.2991686,-0.045700766,0.001373251,-0.044291526,0.113854654,0.13066836,-0.06849878,-0.078970484,-0.002723836,0.042593125,0.22774461,0.025172912,-0.07472937,0.019009134,0.32374188,0.02483504
1088,0,0.13920735,0.07859537,-0.13592355,-0.48384273,0.16413713,0.012406221,0.003700239,-0.032202914,-0.063336395,0.47453308,0.090209894,-0.19848803,0.07845446,0.048787754,0.11944734,-0.027391315,-0.048825916,-0.11670693,-0.20417105,-0.20928252,-0.025695726,0.069939405,-0.02069837,0.16724803,0.074876346,0.14321142,0.068454884,0.14771135,0.6054442,-0.11612611,0.07925175,0.13646121,-0.14000303,0.14068416,0.24289067,0.018608317,0.24595758,0.065866776,0.36887687,0.05865216,0.09837264,0.11161507,0.26102275,-0.17216954,-0.06361391,0.5669669,0.2730237,0.001919642,0.24535514,-0.12157199,0.085800014,0.27878177,0.09032175,0.02257892,-0.029165825,-0.058749497,0.123389974,0.13921331,0.17666662,0.28465772,0.035671853
441,2,-0.057904236,-0.027934227,-0.00974171,-0.45815662,0.04982552,-0.029870227,-0.05654176,0.003688451,0.073446535,0.50411576,0.038643006,-0.20695694,0.07250592,-0.044958316,-0.062252313,0.049948037,0.011637531,-0.11004837,0.08139623,-0.38808894,-0.11459155,0.038493875,-0.016230753,-0.003501888,-0.043971933,-0.034870226,0.004238444,0.24589214,0.4400309,-0.035178293,0.10539455,0.03936064,-0.031413313,-0.07975132,0.16571169,0.3703533,0.104192615,0.13581456,0.3133169,0.10808511,-0.033659704,-0.07115513,0.020509947,-0.011510083,-0.14764293,0.21770096,0.24859679,-0.050688833,0.14211644,0.032169804,0.06124453,0.0157997,-0.031465303,-0.020390118,-0.01703346,-0.11309814,0.22571717,0.17131625,0.13876107,0.26657173,-0.01383937
2056,4,-0.19739692,-0.012155052,-0.17592365,-0.4498435,0.12810926,0.00729715,-0.004271488,0.04127905,-0.011164884,0.3707126,0.03613223,-0.053013075,0.18264443,-0.18392661,-0.09161951,-0.028252762,0.056615844,-0.010231026,0.20688464,-0.4512733,-0.057869904,-0.015022592,-0.087096535,0.16970198,-0.04333176,-0.000789452,-0.026469395,0.20197779,0.56829387,0.002143201,0.10184672,0.20122528,-0.08616598,-0.17458953,0.18244782,0.50353587,0.3315839,0.28866056,0.15164432,-0.07466306,-0.024239898,0.047549214,-0.046423215,-0.0784263,-0.08073484,0.42711762,0.22042051,-0.013411175,-0.07658658,0.055102482,-0.0393845,-0.027159285,0.04269999,0.0385424,-0.09003027,-0.2091421,0.21202649,0.15728126,0.1946441,0.2491832,-0.011818669
561,2,0.10937069,0.05525577,-0.060891107,-0.81035364,0.072076574,-0.029912554,0.10413999,0.031628795,0.08066564,0.31573775,0.001280497,0.14279786,-0.13180418,0.089510106,0.100473076,0.041656025,-0.056707766,-0.4020928,-0.017735178,-0.036913194,0.019218113,0.010370694,0.001277781,-0.014475453,0.05623406,-0.009334318,-0.019204052,0.058226615,0.14489248,-0.07587401,-0.026065499,-0.008003935,-0.28139868,0.41323957,0.13056208,-0.043523178,0.15910494,-0.17917907,0.36440438,0.14373234,0.10898211,0.103228964,0.12321796,0.01904303,0.037254333,-0.38122654,0.0955265,0.039188154,-0.022309171,0.08744478,0.14261706,0.004619621,-0.04124983,0.08019331,0.023113854,0.21564204,-0.03127417,0.17341052,0.027185231,0.27627933,0.01533759
1048,4,-0.14842562,-0.019166948,-0.116790324,-0.7421723,0.122918084,-0.000896958,0.06446292,0.09380391,0.038893934,0.45222926,0.14123723,-0.15612692,-0.079039685,-0.004548652,0.1791584,-0.05791285,0.01327147,-0.21749467,0.2151161,-0.14253263,-0.001681766,-0.026702952,-0.068778716,-0.015533074,-0.030924063,-0.012848313,0.007919013,0.1809109,0.4287246,-0.035388313,0.02619451,0.037792195,-0.051765148,0.2656515,0.2289376,0.28315327,0.05196081,0.009499479,0.38395017,0.1279185,-0.00958708,0.08922953,-0.01460549,0.09292031,-0.082361236,0.36521965,0.047499858,-0.036071233,0.23107204,0.027218048,0.049589317,-0.03254859,-0.06262856,0.04492136,0.03363986,0.16800578,0.08403833,0.14602134,0.16871306,0.17662238,0.016617227
